downtime_id;production_order_id;tube_line_id;shift;start_date;end_date;duration_min;machine;category;description
185;20043793;0;Nachtschicht;30.01.2023 01:44;30.01.2023 01:50;6;SS;Schweissnaht/-Band;Bandbruch Innenband. Ersetzt, Neustart.
186;20043793;0;Nachtschicht;30.01.2023 02:48;30.01.2023 03:22;34;SS;Schweissnaht/-Band;Laminat verlaufen, Neustart.
187;20043793;0;Nachtschicht;30.01.2023 03:24;30.01.2023 03:31;7;SS;Laminatqualität;Spleissung in Rolle, Laminatverlauf. Beide Hopper + 1 Behälter Entsorgt
188;20043793;0;Frühschicht;30.01.2023 06:43;30.01.2023 06:49;6;HM;Verschlussposition Kamera (Pos 6);Kamerakontrollen
189;20043793;0;Frühschicht;30.01.2023 07:56;30.01.2023 08:26;30;SS;Technischer Defekt/Reparatur;Sensor Schlauchstau abgebrochen, siehe TPM Problemliste von Nachtschicht (29.01.23 !) Beim herunterfallen hat dieser an der Chromstahlabdeckung einen Kurzschluss verursacht, was einen sofortigen Notstopp des Sideseamers zur Folge hatte. Der Elektriker muss einen neuen Sensor montieren. (Der Rumpfspeicher ist leer)
190;20043793;0;Frühschicht;30.01.2023 08:55;30.01.2023 09:02;7;NH;Tuben laden;Station Nr. 3
191;20043793;0;Frühschicht;30.01.2023 09:35;30.01.2023 09:48;13;NH;Technischer Defekt/Reparatur;9 Stk. Kettenstäbli ersetzen...!
192;20043793;0;Frühschicht;30.01.2023 13:03;30.01.2023 13:10;7;NH;Technischer Defekt/Reparatur;2 Stk. Kettenstäbli ersetzen
193;20043793;0;Frühschicht;30.01.2023 13:30;30.01.2023 13:36;6;NH;Tuben laden;Schenkmagazin stör.
194;20043793;0;Spätschicht;30.01.2023 14:12;30.01.2023 14:17;6;NH;Technischer Defekt/Reparatur;Entladekette vom Zahnrad abgespungen. 
195;20043793;0;Spätschicht;30.01.2023 14:21;30.01.2023 15:00;40;NH;Technischer Defekt/Reparatur;Entladekette vom Zahnrad abgesprungen. Mech an Linie.
196;20043793;0;Spätschicht;30.01.2023 15:07;30.01.2023 15:14;6;NH;Technischer Defekt/Reparatur;Mech an Linie.
197;20043793;0;Spätschicht;30.01.2023 15:22;30.01.2023 15:30;8;NH;Technischer Defekt/Reparatur;Entladekette nicht in position, ca 40 Stäbli ersetzen.
198;20043793;0;Spätschicht;30.01.2023 18:45;30.01.2023 18:55;10;SS;Schweissnaht/-Band;I.Band ers.
199;20043883;0;Nachtschicht;31.01.2023 02:31;31.01.2023 02:38;7;NH;Tuben laden;Schwenkmagazien verstopft.
200;20043883;0;Frühschicht;31.01.2023 07:23;31.01.2023 09:33;130;TL;Rüsten / Nachjustieren;Umrichtcode :   1 - 3 L V M
201;20043883;0;Frühschicht;31.01.2023 09:34;31.01.2023 09:51;17;TL;Rüsten / Nachjustieren;Verschlussaufschraubmaschine
202;20043883;0;Frühschicht;31.01.2023 09:52;31.01.2023 10:15;23;HM;Verschlussposition Kamera (Pos 6);R. Lesaj hat die Kameras neu programmiert
203;20043883;0;Frühschicht;31.01.2023 10:53;31.01.2023 10:59;6;TL;Rüsten / Nachjustieren;Verschlussaufschraubmaschine
204;20043883;0;Frühschicht;31.01.2023 11:02;31.01.2023 11:08;6;TL;Rüsten / Nachjustieren;Verschlussaufschraubmaschine, R. Lesaj anwesend
205;20043883;0;Frühschicht;31.01.2023 12:15;31.01.2023 12:21;6;NH;Tuben entladen;4 Stk. Kettenstäbli ersetzen
206;20043883;0;Frühschicht;31.01.2023 12:59;31.01.2023 13:08;8;HM;Hopper / Verschlusszufuhr;B. Wanzenried anwesend, Verschlüsse bleiben nach Fördertopfausgang immer wieder hängen
207;20043883;0;Frühschicht;31.01.2023 13:13;31.01.2023 13:21;8;HM;Hopper / Verschlusszufuhr;B. Wanzenried anwesend, Verschlüsse bleiben nach Fördertopfausgang immer wieder hängen
208;20043883;0;Frühschicht;31.01.2023 13:27;31.01.2023 14:25;58;HM;Verschlussposition Kamera (Pos 6);"B. Wanzenried anwesend, Verschlüsse bleiben nach Fördertopfausgang im ""Ablaufrohrbogen"" immer wieder hängen. B. Wanzenried muss die ""Bögen"" A + B wegen leichten Metallbrauen auspollieren."
209;20043883;0;Spätschicht;31.01.2023 15:08;31.01.2023 15:14;6;HM;Technischer Defekt/Reparatur;V-Zufuhr - Verschlüsse bleiben hängen
210;20043883;0;Spätschicht;31.01.2023 15:18;31.01.2023 15:53;36;HM;Hopper / Verschlusszufuhr;V-Zufuhr - Verschlüsse bleiben hängen 
211;20043883;0;Spätschicht;31.01.2023 16:04;31.01.2023 16:18;14;HM;Snippern; Schnitt  Station C nicht i.O - Korrektur durch Einrichter . Info TL
212;20043883;0;Spätschicht;31.01.2023 16:32;31.01.2023 16:37;6;HM;Snippern; Schnitt  Station C nicht i.O - Korrektur durch Einrichter . Info TL
213;20043883;0;Spätschicht;31.01.2023 17:41;31.01.2023 17:47;6;HM;Aufschrauben / Aufprellen;Verletzte Verschlüsse - 
214;20043883;0;Spätschicht;31.01.2023 17:53;31.01.2023 18:00;8;HM;Aufschrauben / Aufprellen;Verletzte Verschlüsse
215;20043883;0;Spätschicht;31.01.2023 18:39;31.01.2023 18:52;13;HM;Aufschrauben / Aufprellen;Verletzte Verschlüsse
216;20043883;0;Spätschicht;31.01.2023 19:51;31.01.2023 20:01;10;NH;Spritzen;Station 3 
217;20043883;0;Spätschicht;31.01.2023 21:29;31.01.2023 21:44;15;DM;Tuben laden;"Aufstosser ""B"" gebrochen "
218;20043883;0;Nachtschicht;31.01.2023 22:09;31.01.2023 22:24;15;NH;Technischer Defekt/Reparatur;12 Stäbli ers.
219;20043884;0;Nachtschicht;01.02.2023 01:12;01.02.2023 01:18;6;HM;Hopper / Verschlusszufuhr;
220;20043884;0;Nachtschicht;01.02.2023 01:38;01.02.2023 01:43;6;HM;Hopper / Verschlusszufuhr;
221;20043884;0;Nachtschicht;01.02.2023 04:45;01.02.2023 04:50;6;HM;Hopper / Verschlusszufuhr;
222;20043884;0;Nachtschicht;01.02.2023 05:13;01.02.2023 05:21;8;HM;Hopper / Verschlusszufuhr;
223;20043884;0;Frühschicht;01.02.2023 06:03;01.02.2023 06:19;16;TL;Rüsten / Nachjustieren;Umrichtcode :   1 - 3
224;20043884;0;Frühschicht;01.02.2023 06:22;01.02.2023 07:43;81;TL;Rüsten / Nachjustieren;
225;20043884;0;Frühschicht;01.02.2023 08:15;01.02.2023 08:21;6;HM;Snippern;Kanülenschnittprobleme
226;20043884;0;Frühschicht;01.02.2023 08:24;01.02.2023 08:32;8;TL;Rüsten / Nachjustieren;Bei Verschlussaufschraubmaschine Snipperstat. A B + C neu einteachen und div. Neueinstellungen  durch Einrichter
227;20043884;0;Frühschicht;01.02.2023 08:33;01.02.2023 08:39;6;TL;Rüsten / Nachjustieren;Bei Verschlussaufschraubmaschine Snipperstat. A B + C neu einteachen und div. Neueinstellungen durch Einrichter
228;20043884;0;Frühschicht;01.02.2023 08:51;01.02.2023 08:58;7;TL;Rüsten / Nachjustieren;Bei Verschlussaufschraubmaschine Snipperstat. A B + C neu einteachen und div. Neueinstellungen durch Einrichter
229;20043884;0;Frühschicht;01.02.2023 09:02;01.02.2023 09:08;6;TL;Rüsten / Nachjustieren;Bei Verschlussaufschraubmaschine Snipperstat. A B + C neu einteachen und div. Neueinstellungen durch Einrichter
230;20043884;0;Frühschicht;01.02.2023 09:59;01.02.2023 10:14;16;DM;UV-Trocknung;UV - Druck Temperatur zu hoch
231;20043884;0;Frühschicht;01.02.2023 10:53;01.02.2023 12:00;68;HM;Hopper / Verschlusszufuhr;B. Wanzenried muss alle drei Verschlusszuführungskanäle anpassen, da die Verschlüsse immer wieder hängenbleiben
232;20044315;0;Spätschicht;01.02.2023 14:53;01.02.2023 15:00;7;NH;Tuben laden;Tuben laden 
233;20044315;0;Spätschicht;01.02.2023 20:16;01.02.2023 22:11;115;TL;Rüsten / Nachjustieren;2-3
234;20044315;0;Nachtschicht;02.02.2023 00:23;02.02.2023 00:29;6;TL;Rüsten / Nachjustieren;"Kamer 6, ( Verschlusskontrole )
Viel Ausschuss."
235;20044315;0;Nachtschicht;02.02.2023 00:51;02.02.2023 00:57;6;TL;Rüsten / Nachjustieren;"Kamer 6, ( Verschlusskontrole )
Viel Ausschuss."
236;20044315;0;Nachtschicht;02.02.2023 02:59;02.02.2023 03:05;6;HM;Hopper / Verschlusszufuhr;
237;20044315;0;Frühschicht;02.02.2023 06:20;02.02.2023 06:36;16;DM;Druck;"Clichés und Gummitücher reinigen, Walzendruck neu einstellen (bei Grün Fläche wurde nur mit einer Walze gedruckt) Farben Grün zuwenig in Kästen, Farbaufreisser hatte so keine Funktion. Flasche mit Meta - Clean war fast leer. Luftmotor steckte noch am Farbwerk. Beim Lackaufbereitungsgerät Behälter mit Lackverdünner leer. Riesen Sauerei bei Druckmaschine am Boden, (viele herumliegende Tuben) schmutzige Lappen im Eimer  bei Schichtübergabe nicht entsorgt, schade schade...!
Bei Verschlussaufschraubmaschine funktioniert Kamera Stat. C nicht, R. Lesaj hat einen defekt am Kabel festgestellt, neues Kabel wurde provisorich installiert, so dass Kamera Stat. C wieder funktioniert. Bei der Nachziehstation Stat. A hat es sehr viel Abrieb, wurde ebenfalls korrigiert. Packmaschine muss neu initialisiert werden."
238;20044315;0;Frühschicht;02.02.2023 06:47;02.02.2023 07:01;14;HM;Nachziehen / Dichtigkeit;Nachziestation A neu einstellen, Alle Korrekturen ab Tray Nr 91 ( LHU 311 211 70 85 ) i. O.
239;20044315;0;Spätschicht;02.02.2023 14:16;02.02.2023 14:37;20;DM;Druck;Neue Gummitücher auflegen und neu einstellen 
240;20044315;0;Spätschicht;02.02.2023 16:49;02.02.2023 17:02;13;NH;Tuben laden;Rumpf in Schwenkmagazin eingeklemmt
241;20044315;0;Spätschicht;02.02.2023 17:33;02.02.2023 17:41;8;NH;Spritzen;Station 3 -
242;20044312;0;Spätschicht;02.02.2023 19:08;02.02.2023 19:36;28;HM;Verschlussposition Kamera (Pos 6);"Kamera ""A"" hat sich gelöst - Einrichter an Linie "
243;20044312;0;Spätschicht;02.02.2023 19:40;02.02.2023 19:46;6;HM;Verschlussposition Kamera (Pos 6);"Nachjustieren Kamera ""A"" "
244;20044312;0;Nachtschicht;02.02.2023 23:00;02.02.2023 23:15;15;TL;Sonstiges => Kommentar machen;"NH: Hopper Rumpf Zufuhr Störungen
DM: Störung ToolTemp"
245;20044312;0;Nachtschicht;03.02.2023 00:00;03.02.2023 01:59;119;TL;Rüsten / Nachjustieren;2 - 2
246;20044312;0;Nachtschicht;03.02.2023 04:13;03.02.2023 04:19;6;HM;Hopper / Verschlusszufuhr;station A
247;20044312;0;Nachtschicht;03.02.2023 04:49;03.02.2023 04:58;8;DM;Technischer Defekt/Reparatur;"1 Dorn ist Krum, ers.
( Störung OptiKontrol , Fehler suchen. )"
248;20044312;0;Nachtschicht;03.02.2023 04:59;03.02.2023 05:07;8;DM;Technischer Defekt/Reparatur;1 Dorn ist Krum, ers.
249;20044312;0;Spätschicht;03.02.2023 14:18;03.02.2023 14:23;6;TL;Sonstiges => Kommentar machen;IPC Kontrolle
250;20044312;0;Spätschicht;03.02.2023 17:47;03.02.2023 17:52;6;PM;Schachtel-Transport;Karton eingklemmt 
251;20044312;0;Nachtschicht;04.02.2023 00:45;04.02.2023 00:52;6;HM;Hopper / Verschlusszufuhr;Flipflop A, Verschluss eingeklemt
252;20044314;0;Nachtschicht;04.02.2023 03:42;04.02.2023 07:02;200;TL;Rüsten / Nachjustieren;2 - 1  G V M
253;20044632;0;Frühschicht;04.02.2023 07:26;04.02.2023 08:11;44;TL;Muster / Versuch;
254;20044632;0;Frühschicht;04.02.2023 08:37;04.02.2023 10:05;89;TL;Muster / Versuch;Umrichtecode :   0 - 1 L M
255;20044632;0;Frühschicht;04.02.2023 10:21;04.02.2023 10:26;6;TL;Muster / Versuch;
256;20044632;0;Frühschicht;04.02.2023 10:46;04.02.2023 10:53;7;TL;Muster / Versuch;
257;20044632;0;Frühschicht;04.02.2023 11:01;13.02.2023 11:16;12975;TL;Kein Auftrag;Umrichtecode :   1 - 3 X L O G V W danach Liniestilllegen
258;20044632;0;Frühschicht;13.02.2023 11:21;13.02.2023 11:31;10;TL;Rüsten / Nachjustieren;HM/PM: Einrichten
259;20044632;0;Frühschicht;13.02.2023 11:38;13.02.2023 11:44;6;TL;Rüsten / Nachjustieren;HM/PM: Einrichten
260;20044632;0;Frühschicht;13.02.2023 11:49;13.02.2023 11:56;8;TL;Rüsten / Nachjustieren;HM/PM: Einrichten
261;20044632;0;Frühschicht;13.02.2023 12:23;13.02.2023 12:30;8;SS;Rumpfschneiden;Nachschnitt, linie leeren.
262;20044632;0;Frühschicht;13.02.2023 12:33;13.02.2023 13:07;34;SS;Rumpfschneiden;Nachschnitt, linie leeren.
263;20044632;0;Spätschicht;13.02.2023 15:42;13.02.2023 15:50;8;DM;Inspektion Kamera;Alle 3 Auschieber gebrochen - Info TL/DFS
264;20044632;0;Spätschicht;13.02.2023 15:55;13.02.2023 17:11;76;DM;Technischer Defekt/Reparatur;Alle 3 Auschieber gebrochen - Info TL/DFS - Mechaniker an Linie 
265;20044632;0;Spätschicht;13.02.2023 17:22;13.02.2023 17:52;30;DM;Tuben laden;Aufschieber nicht Parallel - Verschiedene einstellungen 
266;20044632;0;Spätschicht;13.02.2023 18:00;13.02.2023 18:25;26;DM;Tuben laden;Aufschieber nicht Parallel - Verschiedene einstellungen 
267;20044632;0;Spätschicht;13.02.2023 20:28;13.02.2023 20:38;10;NH;Spritzen;Abblass Probleme
268;20044632;0;Spätschicht;13.02.2023 21:49;13.02.2023 22:00;10;SS;Schweissnaht/-Band;Innenband ersetzt 
269;20044632;0;Nachtschicht;13.02.2023 22:03;13.02.2023 22:17;14;;;
270;20044632;0;Nachtschicht;13.02.2023 22:18;13.02.2023 22:45;27;;;
271;20044632;0;Nachtschicht;13.02.2023 22:47;13.02.2023 23:11;24;;;
272;20044632;0;Nachtschicht;13.02.2023 23:14;13.02.2023 23:41;26;;;
273;20044632;0;Nachtschicht;13.02.2023 23:44;14.02.2023 07:56;492;;;
274;20044632;0;Frühschicht;14.02.2023 08:03;14.02.2023 12:11;248;;;
275;20044632;0;Frühschicht;14.02.2023 12:12;14.02.2023 12:55;44;;;
276;20044632;0;Frühschicht;14.02.2023 13:05;14.02.2023 13:27;22;;;
277;20044632;0;Frühschicht;14.02.2023 13:34;14.02.2023 14:29;56;;;
278;20044632;0;Spätschicht;14.02.2023 14:33;14.02.2023 18:35;243;TL;Rüsten / Nachjustieren;NH-DM neu Justieren 
279;20044632;0;Spätschicht;14.02.2023 18:42;14.02.2023 19:23;41;TL;Rüsten / Nachjustieren;NH-DM neu Justieren 
280;20044632;0;Spätschicht;14.02.2023 19:34;14.02.2023 23:09;215;TL;Sonstiges => Kommentar machen;Ab 22:00 Linie Starten
281;20044632;0;Nachtschicht;14.02.2023 23:09;14.02.2023 23:16;6;TL;Sonstiges => Kommentar machen;Linie Starten
282;20044632;0;Nachtschicht;14.02.2023 23:30;14.02.2023 23:45;16;TL;Sonstiges => Kommentar machen;Linie Starten
283;20044632;0;Nachtschicht;14.02.2023 23:46;14.02.2023 23:56;10;NH;Tuben entladen;Entlade Störung + zum teil Köpfe nicht gespritzt !
284;20044632;0;Nachtschicht;14.02.2023 23:58;15.02.2023 00:07;9;SS;Schweissnaht/-Band;Problem mit rumpf erstellen.
285;20044632;0;Nachtschicht;15.02.2023 00:10;15.02.2023 00:15;6;SS;Schweissnaht/-Band;Problem mit rumpf erstellen.
286;20044632;0;Nachtschicht;15.02.2023 00:17;15.02.2023 01:16;59;SS;Schweissnaht/-Band;Problem mit rumpf erstellen.
287;20044632;0;Nachtschicht;15.02.2023 01:25;15.02.2023 01:35;10;NH;Tuben entladen;Entlade Störung + zum teil Köpfe nicht gespritzt !Div. Ventile ersetzen
288;20044632;0;Nachtschicht;15.02.2023 01:40;15.02.2023 01:51;11;NH;Tuben entladen;Entlade Störung + zum teil Köpfe nicht gespritzt ! Div. Ventile ersetzen
289;20044632;0;Nachtschicht;15.02.2023 02:24;15.02.2023 02:32;8;PM;Schachtel-Transport;Störung Tray einschub.
290;20044632;0;Nachtschicht;15.02.2023 02:39;15.02.2023 02:46;7;NH;Tuben laden;Station 3 Stossel überwachung.
291;20044632;0;Nachtschicht;15.02.2023 05:21;15.02.2023 05:33;12;DM;Druck;Clichéé & Gummitücher reinigen.
292;20044632;0;Frühschicht;15.02.2023 06:31;15.02.2023 06:38;6;HM;Aufschrauben / Aufprellen;"Aufprellschlüssel ""A""  Verstopft, Tubenkopf stecken gebliben. 
"
293;20044632;0;Frühschicht;15.02.2023 06:59;15.02.2023 09:12;132;SS;Technischer Defekt/Reparatur;"Schweissdorn keine Kühlung , kein Durchfluss.
Elekt. "
294;20044632;0;Frühschicht;15.02.2023 10:44;15.02.2023 10:49;6;HM;Aufschrauben / Aufprellen;"ERROR:  Linear Motor Verschl. mont. 1 B "" SYSTEMWARNUNG (000B ) Linear Motor 
= Aufprelleschlüssel verstopft , Tubenkopf abgerissen.
( Einrichter Anwehsend. )"
295;20044632;0;Spätschicht;15.02.2023 17:33;15.02.2023 17:45;12;DM;Technischer Defekt/Reparatur;Gummitücher erneuert
296;20044632;0;Spätschicht;15.02.2023 20:57;15.02.2023 21:13;16;HM;Technischer Defekt/Reparatur;Ladeprisma Telfon defekt 
297;20044632;0;Nachtschicht;15.02.2023 22:00;15.02.2023 22:10;10;DM;UV-Trocknung;Siehe schicht-raport Spätschicht, UV Druck Temperatur zu Hoch Elektriker an Linie zum uberprüfen.
298;20044632;0;Nachtschicht;15.02.2023 22:13;15.02.2023 22:18;6;NH;Hopper / Rumpfzufuhr;Rumpfzufuhr Rumpf stau 
299;20044632;0;Nachtschicht;15.02.2023 22:33;15.02.2023 22:59;26;SS;Schweissnaht/-Band;maschine starten naht problem 
300;20044632;0;Nachtschicht;15.02.2023 23:31;16.02.2023 00:00;29;DM;UV-Trocknung;Fehler Luftabsaugung Temperatur UV-Druck zu hoch!
301;20044632;0;Nachtschicht;16.02.2023 00:11;16.02.2023 00:17;6;DM;UV-Trocknung;Druck UV warend produktion abgesturzt.
302;20044632;0;Frühschicht;16.02.2023 08:17;16.02.2023 08:37;20;DM;Technischer Defekt/Reparatur;"Fehler Luftabsaugung Temperatur UV-Druck zu hoch! 
Elek."
303;20044632;0;Frühschicht;16.02.2023 09:00;16.02.2023 09:33;33;DM;Technischer Defekt/Reparatur;Fehler Luftabsaugung Temperatur UV-Druck zu hoch! Elek.
304;20044632;0;Frühschicht;16.02.2023 09:35;16.02.2023 10:00;24;DM;Technischer Defekt/Reparatur;Fehler Luftabsaugung Temperatur UV-Druck zu hoch! Elek.
305;20044632;0;Frühschicht;16.02.2023 11:47;16.02.2023 11:53;6;PM;Gruppieren;Gruppierband nicht in Pos. = Tube eingklemmt
306;20044741;0;Spätschicht;16.02.2023 14:15;16.02.2023 14:21;6;HM;Hopper / Verschlusszufuhr;Verschluss Vorderer -Keine Verschlusse in Hopper
307;20044741;0;Spätschicht;16.02.2023 15:12;16.02.2023 15:22;10;HM;Hopper / Verschlusszufuhr;Verschluss Vorderer -Keine Verschlusse in Hopper
308;20044447;0;Spätschicht;16.02.2023 17:49;16.02.2023 21:29;221;TL;Rüsten / Nachjustieren;4-0-X-L-M-V-PM -Muster Auftrag
309;20044904;0;Spätschicht;16.02.2023 21:36;16.02.2023 21:43;6;TL;Rüsten / Nachjustieren;4-0-X-L-M-V-PM -Muster Auftrag
310;20044904;0;Nachtschicht;16.02.2023 22:03;16.02.2023 22:12;9;TL;Muster / Versuch;
311;20044904;0;Nachtschicht;16.02.2023 22:16;16.02.2023 22:23;8;TL;Muster / Versuch;
312;20044904;0;Nachtschicht;16.02.2023 22:36;17.02.2023 01:05;149;TL;Muster / Versuch;L- Verpackung
313;20044904;0;Nachtschicht;17.02.2023 02:00;17.02.2023 05:35;216;TL;Rüsten / Nachjustieren;0-1 LMV + Verpackung
314;20044904;0;Nachtschicht;17.02.2023 05:36;17.02.2023 05:44;8;TL;Rüsten / Nachjustieren;
315;20044904;0;Frühschicht;17.02.2023 06:14;17.02.2023 06:23;8;TL;Rüsten / Nachjustieren;HM: Einrichten
316;20044904;0;Frühschicht;17.02.2023 06:29;17.02.2023 06:47;18;TL;Rüsten / Nachjustieren;HM: Einrichten
317;20044904;0;Frühschicht;17.02.2023 06:50;17.02.2023 06:56;6;TL;Rüsten / Nachjustieren;PM: Einrichten
318;20044904;0;Frühschicht;17.02.2023 07:06;17.02.2023 07:13;7;TL;Rüsten / Nachjustieren;PM: Einrichten
319;20044904;0;Frühschicht;17.02.2023 08:39;17.02.2023 09:03;24;TL;Rüsten / Nachjustieren;0 - 1
320;20044904;0;Frühschicht;17.02.2023 10:25;17.02.2023 10:32;7;NH;Tuben entladen;
321;20044904;0;Frühschicht;17.02.2023 10:36;17.02.2023 10:49;13;TL;Geplante Wartung;SS: Innenband ers.
322;20044904;0;Frühschicht;17.02.2023 10:59;17.02.2023 11:17;18;TL;Geplante Wartung;"SS: Dornlager def. + Innenband ers.
( Rumpfspeicher Leer )"
323;20044904;0;Frühschicht;17.02.2023 11:29;17.02.2023 11:36;7;PM;Schachtel-Transport;Entlade Tray Eingeklemmt.
324;20044904;0;Spätschicht;17.02.2023 14:02;17.02.2023 14:08;6;DM;Inspektion Kamera;Druckbildüberwachung Viel Ausschuss 
325;20044904;0;Spätschicht;17.02.2023 14:27;17.02.2023 14:37;10;DM;Druck;Alle Gummituch wechseln
326;20044904;0;Spätschicht;17.02.2023 14:40;17.02.2023 14:47;6;DM;Inspektion Kamera;Druckbildüberwachung Viel Ausschuss Druckfachstelle (Hanel Nicola ) an Linie -Opti Control Einstellen
327;20044904;0;Spätschicht;17.02.2023 16:47;17.02.2023 17:13;26;SS;Schweissnaht/-Band;Innenband gewechselt und Störungen beim SS starten. Mehrere mall SS ausgeschaltet. 
328;20044904;0;Spätschicht;17.02.2023 17:32;17.02.2023 17:38;6;NH;Tuben entladen;Tube hohgezogen ,Rumpf Speicher leer
329;20044904;0;Spätschicht;17.02.2023 21:36;17.02.2023 21:42;7;HM;Hopper / Verschlusszufuhr;Verschlusszufuhr Station A verstofft
330;20044904;0;Nachtschicht;18.02.2023 02:29;18.02.2023 02:35;6;HM;Hopper / Verschlusszufuhr;Verkehrte Verschluss bei Kanal A.
331;20044904;0;Nachtschicht;18.02.2023 03:24;18.02.2023 03:37;12;NH;Tuben laden;Schwenkmagazin nicht in position X mal ref.
332;20044904;0;Frühschicht;18.02.2023 07:55;18.02.2023 08:40;45;NH;Tuben laden;"Schwenkmagazien Rumpf eingeklemmt. Nach beheben der Störung, Fehler immer noch da,
Feheler Suchen . Bei Schwenkmagatzin überwachungskanal Rumpf eingeklemmt."
333;20044904;0;Frühschicht;18.02.2023 11:25;18.02.2023 11:31;6;HM;Hopper / Verschlusszufuhr;
334;20044904;0;Frühschicht;18.02.2023 13:08;18.02.2023 13:14;6;NH;Technischer Defekt/Reparatur;Block Nr4, Kühlschlauch gerissen
335;20044904;0;Frühschicht;18.02.2023 13:22;20.02.2023 07:11;2509;TL;Geplante Wartung;Linie stop 
336;20044904;0;Frühschicht;20.02.2023 07:11;20.02.2023 07:32;20;DM;Druck;Probleme Beflammung, Druckfachstelle beigezogen.
337;20044904;0;Frühschicht;20.02.2023 07:39;20.02.2023 07:47;8;DM;Druck;Probleme Beflammung, Druckfachstelle beigezogen
340;20044908;0;Nachtschicht;03.03.2023 00:47;03.03.2023 00:53;6;TL;Rüsten / Nachjustieren;HM+PM einrichten ER an Linie.
341;20044908;0;Nachtschicht;03.03.2023 00:59;03.03.2023 01:05;6;NH;Hopper / Rumpfzufuhr;Rumpfzufuhr.
342;20044908;0;Nachtschicht;03.03.2023 01:40;03.03.2023 01:47;8;DM;Druck;Clichés+Gummi reinigen.
343;20044908;0;Nachtschicht;03.03.2023 01:52;03.03.2023 02:01;10;NH;Tuben laden;Rumpf im Schwenkmagazin. 
344;20044908;0;Nachtschicht;03.03.2023 03:02;03.03.2023 03:46;44;NH;Tuben laden;Während dem Laufen nicht in Position gestoppt. Laden und Entlade waren Unten. Info SL+ER auf Linie. Tippen und neu Referenzieren
345;20044908;0;Nachtschicht;03.03.2023 04:42;03.03.2023 04:47;6;HM;Verschlussposition Kamera (Pos 6);Kamera einstellen ER an Linie.
346;20044908;0;Frühschicht;03.03.2023 06:19;03.03.2023 06:55;36;HM;Aufschrauben / Aufprellen;Überdrehte gewinde, info schichtleiter, einrichter an Linie korrigieren
347;20044906;0;Frühschicht;03.03.2023 08:14;03.03.2023 08:20;6;HM;Verschlussposition Kamera (Pos 6);Kamera 6 viel ausschuss einrichter an Linie korr.
348;20044906;0;Frühschicht;03.03.2023 11:48;03.03.2023 11:55;7;TL;Sonstiges => Kommentar machen;Roboter geht nicht. Einrichter an Linie
349;20044906;0;Frühschicht;03.03.2023 13:24;03.03.2023 15:11;108;TL;Rüsten / Nachjustieren;1-3 U&R an Linie bei der DM Schweissnaht ausrichtungs Riemen kontrolieren ist I.O.
350;20044906;0;Spätschicht;03.03.2023 15:44;03.03.2023 15:52;8;NH;Tuben entladen;diverse Störungen, entladen, spritzen, abblasen, Entladestation leeren usw.
351;20044906;0;Spätschicht;03.03.2023 16:48;03.03.2023 16:55;7;NH;Tuben entladen;diverse Störungen, entladen, spritzen, abblasen, Entladestation leeren usw.
